generation,ID,score,rawScores,ownScore
0,100,0.000000,"[0.000000,25.000000,0.000000,0.000000]",0.000000
100,10100,0.000000,"[7.000000,0.000000,0.000000,0.000000]",0.000000
200,20100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
300,30100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
400,40100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
500,50100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
600,60100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
700,70100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
800,80100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
900,90100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
1000,100100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
1100,110100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
1200,120100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
1300,130100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
1400,140100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
1500,150100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
1600,160100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
1700,170100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
1800,180100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
1900,190100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
2000,200100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
2100,210100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
2200,220100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
2300,230100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
2400,240100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
2500,250100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
2600,260100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
2700,270100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
2800,280100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
2900,290100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
3000,300100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
3100,310100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
3200,320100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
3300,330100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
3400,340100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
3500,350100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
3600,360100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
3700,370100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
3800,380100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
3900,390100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
4000,400100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
4100,410100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
4200,420100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
4300,430100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
4400,440100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
4500,450100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
4600,460100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
4700,470100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
4800,480100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
4900,490100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
5000,500100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
5100,510100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
5200,520100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
5300,530100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
5400,540100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
5500,550100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
5600,560100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
5700,570100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
5800,580100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
5900,590100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
6000,600100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
6100,610100,0.000000,"[0.000000,0.000000,0.000000,0.000000]",0.000000
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
6100,610100,0.0,"[0.000000,0.000000,0.000000,0.000000]",0.0
